App,TestFilePath,ProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Wait And See,Eager Test,Lazy Test,Lazy Assert,Unknown Test
20857_4.0_hadoop_teststartupsafemode,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20857_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20857_actual.java,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
20836_4.0_hadoop_testfsreadlocklongholdingreport,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20836_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20836_actual.java,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
20835_4.0_hadoop_testfswritelocklongholdingreport,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20835_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20835_actual.java,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
20850_4.0_hadoop_test,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20850_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20850_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false
20853_4.0_hadoop_testfseditlogmetrics,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20853_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20853_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false
20852_4.0_hadoop_testwithfseditloglock,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20852_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20852_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false
20791_4.0_hadoop_testaclgroupdeny,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20791_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20791_actual.java,true,false,false,false,false,true,true,false,false,false,false,false,true,false,false,true,false
20794_4.0_hadoop_testaclgroupmask,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20794_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20794_actual.java,true,false,false,false,false,true,true,false,false,false,false,false,true,false,false,true,false
20795_4.0_hadoop_testaclnamedgroup,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20795_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20795_actual.java,true,false,false,false,false,true,true,false,false,false,false,false,true,false,false,true,false
20796_4.0_hadoop_testaclnamedgroupdeny,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20796_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20796_actual.java,true,false,false,false,false,true,true,false,false,false,false,false,true,false,false,true,false
20797_4.0_hadoop_testaclnamedgrouptraversedeny,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20797_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20797_actual.java,true,false,false,false,false,true,true,false,false,false,false,false,true,false,false,true,false
20799_4.0_hadoop_testaclother,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20799_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20799_actual.java,true,false,false,false,false,true,true,false,false,false,false,false,true,false,false,true,false
20891_4.0_hadoop_testconcatrelativetargetpath,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20891_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20891_actual.java,true,true,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false
20888_4.0_hadoop_testillegalarg,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20888_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20888_actual.java,true,true,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false
20678_4.0_hadoop_testauthzdelegationtoprovider,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20678_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20678_actual.java,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
20681_4.0_hadoop_testcustomprovider,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20681_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20681_actual.java,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
20674_4.0_hadoop_testdelegationtoprovider,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20674_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20674_actual.java,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
20960_4.0_hadoop_testdotdotinodepath,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20960_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20960_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false
20936_4.0_hadoop_testgetfullpathname,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20936_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20936_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false
20956_4.0_hadoop_testgetpathfrominode,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20956_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20956_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false
20957_4.0_hadoop_testinodepath,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20957_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20957_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false
20961_4.0_hadoop_testlocationlimitinlistingops,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20961_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20961_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false
20930_4.0_hadoop_testreplication,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20930_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20930_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false
20927_4.0_hadoop_teststoragepolicyidbelowlowerbound,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20927_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20927_actual.java,true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false
20817_4.0_hadoop_testremoveleases,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20817_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20817_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
20866_4.0_hadoop_testdecommissioningnodes,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20866_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20866_actual.java,true,true,false,false,false,true,false,true,true,false,false,false,false,false,false,true,false
20865_4.0_hadoop_testlastcontacttime,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20865_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20865_actual.java,true,true,false,false,false,true,false,true,true,false,false,false,false,false,false,true,false
20874_4.0_hadoop_testnndirectorysize,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20874_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20874_actual.java,true,true,false,false,false,true,false,true,true,false,false,false,false,false,false,true,false
20873_4.0_hadoop_testqueuelength,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20873_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20873_actual.java,true,true,false,false,false,true,false,true,true,false,false,false,false,false,false,true,false
20871_4.0_hadoop_testtopusersdisabled,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20871_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20871_actual.java,true,true,false,false,false,true,false,true,true,false,false,false,false,false,false,true,false
20666_4.0_hadoop_testcheckavailability,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20666_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20666_actual.java,true,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,false
20667_4.0_hadoop_testcheckavailabilityneg,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20667_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20667_actual.java,true,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,false
20668_4.0_hadoop_testcheckthatnamenoderesourcemonitorisrunning,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20668_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20668_actual.java,true,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,false
20671_4.0_hadoop_testlowresourcevolumepolicy,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20671_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20671_actual.java,true,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,false
20912_4.0_hadoop_testoldinprogress,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20912_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20912_actual.java,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
20624_4.0_hadoop_testnnthroughput,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20624_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20624_actual.java,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
20627_4.0_hadoop_testnnthroughputremoteagainstnnwithfsoption,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20627_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20627_actual.java,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
20979_4.0_hadoop_testinvalidgid,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20979_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20979_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true
20978_4.0_hadoop_testinvaliduid,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20978_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20978_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true
20809_4.0_hadoop_testdifferentspecifiedpolicies,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20809_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20809_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
20808_4.0_hadoop_testmultiplewarmsindifferentorder,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20808_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20808_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
20764_4.0_hadoop_testclientsideexceptiononjustonedir,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20764_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20764_actual.java,true,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false
20765_4.0_hadoop_testgetimagetimeout,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20765_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/20765_actual.java,true,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false
22321_4.0_hadoop_testblksstoragemovementattemptfinishedreport,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/22321_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/22321_actual.java,true,true,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false
